id;code;name;parent_id
2006;01.02.11.01.08.13.04;ДЕРМАТОМЫ;2
2007;01.02.11.01.13.05.03.04;КРЕСЛО-КОЛЯСКА, УПРАВЛЯЕМАЯ ПАЦИЕНТОМ, С ОДНОСТОРОННИМ ПРИВОДОМ НА ЗАДНЕЕ КОЛЕСО, НЕСКЛАДНАЯ;2
2008;01.02.11.01.09.01.19;АППАРАТ ИСКУССТВЕННОЙ ВЕНТИЛЯЦИИ ЛЕГКИХ, РУЧНОЙ, МНОГОРАЗОВОГО ИСПОЛЬЗОВАНИЯ;2
2009;01.15.05.03.01.03.02;ДОСКИ КОМБИНИРОВАННЫЕ МАГНИТНО-ПРОБКОВЫЕ;15
2010;01.17.07;СРЕДСТВА ЛЕКАРСТВЕННЫЕ ДЛЯ ЖИВОТНЫХ;17
2011;01.02.09.14.08;КОНТРАСТНЫЕ ВЕЩЕСТВА,V08;2
2012;01.16.04.02;КРЕСЛА ДЛЯ ЗРИТЕЛЬНЫХ ЗАЛОВ;16
2013;01.11.01.07.01.16.02;АГРЕГАТЫ КОМПРЕССОРНЫЕ ВИНТОВЫЕ;11
2014;01.02.11.01.12.01.14;ХРОМАТОГРАФЫ;2
2015;03.07.03.05;ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ ДОРОЖНО-КОММУНАЛЬНОЙ ТЕХНИКИ;60
2016;01.02.10.50.89;БАЛЛОН ДЛЯ ВОЗДУХА МЕДИЦИНСКОГО НАЗНАЧЕНИЯ;2
2017;01.08.01.01.13;ЖГУТ СПОРТИВНЫЙ;8
2018;01.02.10.22.17;УПАКОВКИ ДЛЯ СТЕРИЛИЗАЦИИ;2
2019;01.25.04.06;СТАНКИ ПРОФИЛЕГИБОЧНЫЕ;24
2020;01.20.01.01.01.01;ПЛИТЫ ЭЛЕКТРИЧЕСКИЕ БЫТОВЫЕ;20
2021;01.02.10.18.04;СЕТКА ХИРУРГИЧЕСКАЯ, НЕРАССАСЫВАЮЩАЯСЯ ДЛЯ ПЛАСТИКИ ГРЫЖ;2
2022;01.26.04.02;ИНДИКАТОРЫ, КРАСИТЕЛИ;25
2023;01.20.04.02.14;СРЕДСТВА ДЛЯ ПОСУДОМОЕЧНЫХ МАШИН;20
2024;01.04.01.22;ЧАСТИ ЗАПАСНЫЕ И МАТЕРИАЛЫ РАСХОДНЫЕ ДЛЯ ИНСТРУМЕНТОВ СПАСАТЕЛЬНЫХ СЛУЖБ И СЛУЖБ ГРАЖДАНСКОЙ ОБОРОНЫ;4
2025;01.11.01.04.10.08;УДЛИНИТЕЛИ ГОФРИРОВАННЫЕ ДЛЯ ОБОРУДОВАНИЯ САНТЕХНИЧЕСКОГО;11
2026;01.02.11.01.12.03.20;СИСТЕМЫ КАПИЛЛЯРНОГО ЭЛЕКТРОФОРЕЗА;2
2027;01.02.11.04.12.01.18;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ АНАЛИЗАТОРОВ БИОХИМИЧЕСКИХ МНОГОКАНАЛЬНЫХ ИВД, ЛАБОРАТОРНЫХ, АВТОМАТИЧЕСКИХ;2
2028;01.02.09.13.03.04;ДРУГИЕ ПРЕПАРАТЫ ДЛЯ ЛЕЧЕНИЯ ЗАБОЛЕВАНИЙ ГЛАЗ И УХА, S03D;2
2029;01.26.01.02.03.02.06;КАЛЬЦИЙ ХЛОРИСТЫЙ;25
2030;01.02.10.50.29.12.02;ОБУВЬ ОРТОПЕДИЧЕСКАЯ, ГОТОВАЯ;2
2031;01.26.01.02.03.01.53;КАЛИЙ СЕРНОКИСЛЫЙ (РЕАКТИВ);25
2032;03.31.04.02;ОБЕСПЕЧЕНИЕ ГРЯЗЕЗАЩИТНЫМИ КОВРИКАМИ;81
2033;01.02.11.01.17.06.13;ГИСТЕРОСКОПЫ;2
2034;01.06.02.01.07.04;ТЕЛЕЖКИ-ХРАНИЛИЩА С СИСТЕМОЙ ПОДЗАРЯДКИ;6
2035;03.42.99;УСЛУГИ АРХИТЕКТУРНЫЕ ПРОЧИЕ;89
2036;01.02.11.01.03.07.06;ОФТАЛЬМОСКОП НЕПРЯМОЙ БИНОКУЛЯРНЫЙ, С ПИТАНИЕМ ОТ БАТАРЕИ;2
2037;01.02.10.28.04;РЕНТГЕНОГРАФИЧЕСКИЕ КАССЕТЫ;2
2038;01.16.31.03;КРОВАТИ ДЕТСКИЕ;16
2039;01.11.04.02.01.03;БЛОКИ ОКОННЫЕ МЕТАЛЛИЧЕСКИЕ;11
2040;01.02.10.43.01.67.03;"РЕАГЕНТЫ ЛАБОРАТОРНЫЕ ДЛЯ АНАЛИЗАТОРОВ АВТОМАТИЧЕСКИХ СЕРИЙ, ПРОИЗВОДСТВА ""SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS CO., LTD.""";2
2041;01.13.02.06;УСТРОЙСТВА СПУТНИКОВОЙ НАВИГАЦИИ РЕГИСТРИРУЮЩИЕ (ТЕРМИНАЛЫ-РЕГИСТРАТОРЫ ГЛОНАСС-GPS);13
2042;01.02.11.01.09.08;АППАРАТЫ ДЛЯ НЕПРЯМОГО МАССАЖА СЕРДЦА;2
2043;01.08.01.07;ОБОРУДОВАНИЕ И ИНВЕНТАРЬ ДЛЯ КОНЬКОБЕЖНОГО СПОРТА;8
2044;01.02.11.01.03.22;ЭКЗОФТАЛЬМОМЕТРЫ;2
2045;01.02.11.01.20.14;СИСТЕМА ПРОТИВОПРОЛЕЖНЕВАЯ С НАДУВНЫМ МАТРАСОМ С РЕГУЛИРУЕМЫМ ДАВЛЕНИЕМ;2
2046;01.07.08.99;ИНСТРУМЕНТЫ РЕСТАВРАЦИОННЫЕ ПРОЧИЕ;7
2047;01.11.02.01.22;СТАНКИ ОТРЕЗНЫЕ;11
2048;01.02.09.01.02;ПРЕПАРАТЫ ДЛЯ ЛЕЧЕНИЯ ЗАБОЛЕВАНИЙ, СВЯЗАННЫХ С НАРУШЕНИЕМ КИСЛОТНОСТИ,A02;2
2049;01.25.09.03;ТЕРМОМЕТР ЖИДКОСТНЫЙ СТЕКЛЯННЫЙ ТЕХНИЧЕСКИЙ;24
2050;01.02.11.01.08.11.03;СИСТЕМА РАДИОЧАСТОТНОЙ АБЛЯЦИИ;2
2051;01.13.09.04.01;СРЕДСТВА И СИСТЕМЫ СОТОВОЙ СВЯЗИ;13
2052;01.11.01.08.01.01;ТРАНСФОРМАТОРЫ СИЛОВЫЕ;11
2053;01.16.10.01;ПЕРЕГОРОДКИ-ШИРМЫ;16
2054;01.02.11.01.13.04.06.02;ВЕЛОЭРГОМЕТР;2
2055;01.03.01.04;КОНТРОЛЛЕРЫ ДВУХПРОВОДНОЙ ЛИНИИ СВЯЗИ;3
2056;01.19.10.08;КОСТЮМЫ ЗАЩИТНЫЕ ЛЕГКИЕ ДЛЯ ЗАЩИТЫ ОТ РАДИАЦИОННОЙ ПЫЛИ, ХИМИЧЕСКИХ И БАКТЕРИОЛОГИЧЕСКИХ ВОЗДЕЙСТВИЙ;19
2057;01.02.11.03.08.02;СТУЛЬЯ МЕДИЦИНСКИЕ ПРОЧИЕ;2
2058;01.11.04.01.01.04.03;БЛОКИ ДВЕРНЫЕ ИЗ АЛЮМИНИЕВЫХ И ПВХ ПРОФИЛЕЙ;11
2059;01.02.11.01.13.04.06.11;ТРЕНАЖЕР ДЛЯ ПРОДОЛЖИТЕЛЬНОЙ ПАССИВНОЙ РАЗРАБОТКИ ГОЛЕНОСТОПНОГО СУСТАВА;2
2060;01.18.05.02.01;ИНСЕКТИЦИДЫ;18
2061;01.11.04.14;ПОДШИПНИКИ ОБЩЕГО НАЗНАЧЕНИЯ;11
2062;02.02.01.03.01.02;РАЗРАБОТКА ПСД НА ОБЪЕКТЫ ИНФРАСТРУКТУРЫ МЕТРОПОЛИТЕНА;31
2063;01.13.11.03.05.12;МИКРОФОНЫ МУЗЫКАЛЬНЫЕ;13
2064;01.01.02.34;КУЛЬТУРЫ ОВОЩНЫЕ ЗЕЛЕНЫЕ;1
2065;01.16.01.04;СЕКЦИИ СТУЛЬЕВ МНОГОМЕСТНЫЕ;16
2066;01.11.05.12.07;ШТАПИК ДЕРЕВЯННЫЙ;11
2067;01.15.05.01.05.01.03;ПОДСТАВКИ ДЛЯ ВИЗИТОК ПЛАСТИКОВЫЕ;15
2068;01.15.08.02.01;ПАКЕТЫ ПОЧТОВЫЕ БУМАЖНЫЕ;15
2069;01.02.10.06.16;КОЛОВОРОТЫ, ДРЕЛИ ХИРУРГИЧЕСКИЕ И ИНСТРУМЕНТЫ К НИМ;2
2070;01.11.02.02.03.20;ГАЙКОВЕРТЫ РУЧНЫЕ;11
2071;01.02.11.01.13.04.06.12;ТРЕНАЖЕР ДЛЯ ПРОДОЛЖИТЕЛЬНОЙ ПАССИВНОЙ РАЗРАБОТКИ КИСТЕЙ РУК/ЛУЧЕЗАПЯСТНОГО СУСТАВА;2
2072;01.02.11.01.06.03.09;ТЕРМОИНДИКАТОРЫ МНОГОРАЗОВЫЕ;2
2073;01.01.16.05.02;ПОЛУФАБРИКАТЫ МЯСНЫЕ, МЯСОСОДЕРЖАЩИЕ ЗАМОРОЖЕННЫЕ;1
2074;01.02.10.48.19.22;ТУРБИНЫ ДЛЯ СПИРОГРАФИИ;2
2075;01.02.11.01.05.10.02;АППАРАТ ЭЛЕКТРОННЫЙ ДЛЯ ИЗМЕРЕНИЯ АРТЕРИАЛЬНОГО ДАВЛЕНИЯ АВТОМАТИЧЕСКИЙ, ПОРТАТИВНЫЙ, С МАНЖЕТОЙ НА ПЛЕЧО/ЗАПЯСТЬЕ;2
2076;01.20.11.05;ЗВОНКИ ДВЕРНЫЕ;20
2077;01.01.03.25.04;ДЖЕМЫ;1
2078;01.02.10.50.100;САЛФЕТКИ АНТИСЕПТИЧЕСКИЕ;2
2079;01.15.01.03.01;БУМАГА ДЛЯ ЧЕРЧЕНИЯ (ВАТМАН);15
2080;01.02.10.43.03.03;РЕАКТИВЫ ВСПОМОГАТЕЛЬНЫЕ ДЛЯ БИОХИМИЧЕСКОЙ ИДЕНТИФИКАЦИИ МИКРООРГАНИЗМОВ;2
2081;01.20.99.01.04;МЕТЕОСТАНЦИИ И ИХ ОБОРУДОВАНИЕ;20
2082;01.11.02.02.05;ИНСТРУМЕНТ РУЧНОЙ ДЛЯ СТЕКОЛЬНЫХ РАБОТ;11
2083;01.11.04.01.03.02;ПЕТЛИ ДЛЯ ВОРОТ;11
2084;01.02.10.43.01.134.05;"ЭЛЕКТРОДЫ ДЛЯ АНАЛИЗАТОРОВ ГАЗОВ КРОВИ И ЭЛЕКТРОЛИТОВ СЕРИИ ""EASYLYTE"", ПРОИЗВОДСТВА MEDICA CORPORATION";2
2085;03.31.03.05.01.07;АРЕНДА АВТОМОБИЛЕЙ БОРТОВЫХ ГРУЗОВЫХ С КРАНОМ-МАНИПУЛЯТОРОМ С ЭКИПАЖЕМ;81
2086;01.20.05.01.07.01;ПАСТЫ ЗУБНЫЕ;20
2087;03.15.06;УСЛУГИ ИНФОРМАЦИОННЫХ АГЕНТСТВ;67
2088;03.32.04;УСЛУГИ ПОГРУЗОЧНО-РАЗГРУЗОЧНЫЕ, УСЛУГИ ТАКЕЛАЖНЫЕ;82
2089;01.11.03.09.04;МАТЕРИАЛЫ ЭЛЕКТРОИЗОЛЯЦИОННЫЕ;11
2090;01.15.07.02;ПАПКИ ДЛЯ ЧЕРЧЕНИЯ;15
2091;01.02.11.01.01.01.12;ТЕРМОПРИНТЕР С ДИФФУЗИЕЙ КРАСИТЕЛЯ;2
2092;01.01.08.01.11.05;МЯСО СЕЛЬСКОХОЗЯЙСТВЕННОЙ ПТИЦЫ ЗАМОРОЖЕННОЕ, В ТОМ ЧИСЛЕ ДЛЯ ДЕТСКОГО ПИТАНИЯ;1
2093;01.10.05.02.03.02.01;ЛАМПЫ РТУТНЫЕ;10
2094;01.09.07.03;АППАРАТЫ БЕСПИЛОТНЫЕ ЛЕТАТЕЛЬНЫЕ;9
2095;01.11.05.07.25;БЛОКИ ВОДООТВОДНЫЕ ПОЛИМЕРБЕТОННЫЕ;11
2096;01.02.10.06.66;ПРИНАДЛЕЖНОСТИ И РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ХИРУРГИЧЕСКОГО ОБОРУДОВАНИЯ;2
2097;01.20.01.01.04;ШКАФЫ ЖАРОЧНЫЕ БЫТОВЫЕ;20
2098;01.08.01.30.02;СНАРЯЖЕНИЕ СТРАХОВОЧНОЕ;8
2099;01.02.11.04.07.03.02;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ УЛЬТРАФИОЛЕТОВЫХ КАМЕР;2
2100;01.02.10.49.31;АППЛИКАТОР ПОЛИМЕРНЫЙ ЭЛЕКТРЕТНЫЙ ДЛЯ ФИЗИОТЕРАПИИ;2
2101;01.02.10.50.82;РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ФИЗИОТЕРАПИИ;2
2102;01.11.03.01.02.02.02.04;ПРОКАТ ЛИСТОВОЙ СТАЛЬНОЙ ГОРЯЧЕКАТАНЫЙ;11
2103;01.08.01.09.02;БРЕВНА ГИМНАСТИЧЕСКИЕ;8
2104;02.09.02;РАБОТЫ ТОПОГРАФИЧЕСКИЕ КАМЕРАЛЬНЫЕ;38
2105;01.10.06.04;ГЕЛИЙ;10
2106;01.02.10.43.423.04.04;ПРОБИРКА ЦИЛИНДРИЧЕСКАЯ (ТИП П2);2
2107;01.05.02.01.05;КОНДУКТОМЕТРЫ;5
2108;01.13.04.01.02.01;ПАНЕЛИ ЖИДКОКРИСТАЛЛИЧЕСКИЕ;13
2109;01.02.11.01.09.01.02;АППАРАТЫ ИСКУССТВЕННОЙ ВЕНТИЛЯЦИИ ЛЕГКИХ ПРОЧИЕ;2
2110;01.26.08;КОАГУЛЯНТЫ ДЛЯ ВОДООЧИСТКИ И ВОДОПОДГОТОВКИ;25
2111;03.11.01;КОММУНАЛЬНЫЕ УСЛУГИ (РЕСУРСЫ) ПО ТЕПЛОСНАБЖЕНИЮ;63
2112;01.01.07.11;ЗЕФИР;1
2113;01.01.08.01.11.06;МЯСО СЕЛЬСКОХОЗЯЙСТВЕННОЙ ПТИЦЫ ОХЛАЖДЕННОЕ;1
2114;01.20.09.02;ТОВАРЫ ДЛЯ ДЕТСКОГО ТВОРЧЕСТВА;20
2115;01.20.05.01.07.03;НИТИ ДЛЯ ЧИСТКИ ЗУБОВ, ЗУБОЧИСТКИ;20
2116;01.02.10.44.12;ЧЕХЛЫ СТЕРИЛЬНЫЕ НА АППАРАТУРУ;2
2117;01.01.01.02.03.01;КРАХМАЛ;1
2118;01.15.05.03.04.02;САЛФЕТКИ ДЛЯ МАРКЕРНЫХ ДОСОК;15
2119;01.02.11.01.06.03.02;РОСТОМЕР МЕДИЦИНСКИЙ;2
2120;01.20.05.03.02;ПРЕДМЕТЫ ЛИЧНОЙ ГИГИЕНЫ;20
2121;01.20.11.09;МАШИНКИ ДЛЯ ЧИСТКИ ОБУВИ;20
2122;01.11.02.03.07;ИЗМЕРИТЕЛИ–РЕГИСТРАТОРЫ МИКРОКЛИМАТА;11
2123;01.13.05.05;СИСТЕМЫ ХРАНЕНИЯ ДАННЫХ СО СЪЕМНЫМИ ОПТИЧЕСКИМИ НОСИТЕЛЯМИ (БИБЛИОТЕКИ);13
2124;01.11.02.05.02;ТРАНСФОРМАТОРЫ, ИНВЕРТЕРЫ СВАРОЧНЫЕ;11
2125;01.02.10.43.05.30.01;ПРОБИРКА ЦЕНТРИФУЖНАЯ ИВД, НЕСТЕРИЛЬНАЯ;2
2126;01.02.10.35.05.01;СТЕНТЫ, РАСШИРИТЕЛИ МОЧЕТОЧНИКОВЫЕ, УРЕТРАЛЬНЫЕ С НАБОРАМИ ДЛЯ УСТАНОВКИ;2
2127;01.02.10.43.410.02;ЛАКТАТ ИВД, РЕАГЕНТ;2
2128;01.02.10.20.25;ГЕМОСОРБЕНТЫ ДЛЯ ЗАМЕСТИТЕЛЬНОЙ ПОЧЕЧНОЙ ТЕРАПИИ И ЭКСТРАКОРПОРАЛЬНОЙ ГЕМОКОРРЕКЦИИ;2
2129;01.05.02.09.09;БАНКИ ДЛЯ РЕАКТИВОВ;5
2130;01.20.04.11;СРЕДСТВА ДЕЗИНСЕКЦИОННЫЕ;20
2131;01.20.05.03.01.01;БРИТВЫ;20
2132;01.20.01.99.09;ИЗМЕЛЬЧИТЕЛИ ПИЩЕВЫХ ОТХОДОВ БЫТОВЫЕ;20
2133;03.31.03.01.02;АРЕНДА АВТОМОБИЛЕЙ ЛЕГКОВЫХ БЕЗ ВОДИТЕЛЯ;81
2134;01.02.11.01.03.07.08;ОФТАЛЬМОСКОП;2
2135;01.11.03.04.02.04;ЩЕБЕНЬ ИЗ ПЛОТНЫХ ГОРНЫХ ПОРОД;11
2136;01.19.04.06.02;ОБУВЬ СПЕЦИАЛЬНАЯ КОЖАНАЯ ДЛЯ ЗАЩИТЫ ОТ ПОВЫШЕННЫХ ТЕМПЕРАТУР;19
2137;01.02.11.01.17.05.04;ВИДЕОУРЕТЕРОРЕНОСКОПЫ;2
2138;01.13.11.03.04.01;ФОТОАППАРАТЫ ПЛЕНОЧНЫЕ;13
2139;01.20.01.99.03;ЭЛЕКТРОМИКСЕРЫ БЫТОВЫЕ;20
2140;01.08.01.18.03;КОМПЛЕКТЫ ДЛЯ РЕМОНТА ВЕЛОСИПЕДА;8
2141;01.02.10.43.05.26.03;ПРОБИРКА ВАКУУМНАЯ ДЛЯ ВЗЯТИЯ ОБРАЗЦОВ КРОВИ ИВД, С АКТИВАТОРОМ СВЕРТЫВАНИЯ;2
2142;01.02.11.01.06.02.09;ШКАФЫ СУШИЛЬНЫЕ;2
2143;01.24.07.03;НИТКИ ШВЕЙНЫЕ СИНТЕТИЧЕСКИЕ;23
2144;01.02.09.03.03;ДИУРЕТИКИ, C03;2
2145;01.02.09.10.01;АНЕСТЕТИКИ,N01;2
2146;02.02.01.01.01;РАЗРАБОТКА ПСД НА СТРОИТЕЛЬСТВО ЗДАНИЙ;31
2147;01.19.01.09;ЖАКЕТЫ ЖЕНСКИЕ;19
2148;01.02.11.01.06.04.06;СТЕТОСКОПЫ;2
2149;01.26.02.04.02.01;КИСЛОТА ЛИМОННАЯ;25
2150;01.02.10.16.07.02;ЗОНДЫ ЖЕЛУДОЧНЫЕ;2
2151;01.11.09.03.03.02;ЭЛЕМЕНТЫ ОПАЛУБКИ;11
2152;01.02.10.30.02.03.02;НАБОР ДЛЯ ДОНОРСКОЙ КРОВИ, ДВУХКАМЕРНЫЙ;2
2153;01.13.09.03.08;КОМПЛЕКТУЮЩИЕ (ЗАПАСНЫЕ ЧАСТИ) ДЛЯ АТС;13
2154;01.02.11.01.07.02.14;СТЕРИЛИЗАТОРЫ СУХОВОЗДУШНЫЕ;2
2155;01.08.01.01.08.18;МЕДБОЛЫ;8
2156;01.02.10.44.14;ШАПОЧКИ МЕДИЦИНСКИЕ;2
2157;01.04.01.10.02;СТВОЛЫ ПОЖАРНЫЕ РУЧНЫЕ;4
2158;01.02.10.43.05.04;МАТЕРИАЛЫ ДЛЯ ВЗЯТИЯ И ИССЛЕДОВАНИЯ КАПИЛЛЯРНОЙ КРОВИ;2
2159;01.08.01.06.02;АКВАПАЛКИ;8
2160;01.02.11.01.10.01.02;КОНСОЛЬ С ПОДВОДАМИ КОММУНИКАЦИЙ УНИВЕРСАЛЬНАЯ, С НАСТЕННЫМ КРЕПЛЕНИЕМ;2
2161;01.15.07.04;ПРИНАДЛЕЖНОСТИ ЧЕРТЕЖНЫЕ;15
2162;01.11.03.01.04.04;МЕДЬ И МЕТАЛЛОИЗДЕЛИЯ ИЗ МЕДИ;11
2163;01.02.11.01.02.09;СИСТЕМА ПОЗИЦИОНИРОВАНИЯ ПАЦИЕНТА С МАРКЕРАМИ ПОЛОЖЕНИЯ;2
2164;01.01.08.03.01.07.01;ИЗДЕЛИЯ КОЛБАСНЫЕ ВАРЕНЫЕ, В ТОМ ЧИСЛЕ ФАРШИРОВАННЫЕ МЯСНЫЕ;1
2165;01.08.01.06.01;ОБРУЧИ ДЛЯ БАССЕЙНА;8
2166;01.11.10.05.02;КАБИНЫ ТУАЛЕТНЫЕ ИЗ ПЛАСТМАССЫ;11
2167;01.25.17.16;ЛЕНТЫ КОНВЕЙЕРНЫЕ РЕЗИНОТКАНЕВЫЕ;24
2168;01.11.05.19;ПАНЕЛИ МЕТАЛЛИЧЕСКИЕ ТРЕХСЛОЙНЫЕ (СЭНДВИЧ-ПАНЕЛИ);11
2169;01.02.10.43.01.26.08;"РАСХОДНЫЕ МАТЕРИАЛЫ К АНАЛИЗАТОРАМ ГЛЮКОЗЫ ""ЭНЗИСКАН УЛЬТРА""";2
2170;01.05.02.09.01;ШЛАНГИ ЛАБОРАТОРНЫЕ;5
2171;01.11.02.02.03.25;ПИНЦЕТЫ ЭЛЕКТРОМОНТАЖНЫЕ;11
2172;01.11.05.06.99;МАТЕРИАЛЫ И КОНСТРУКЦИИ СТРОИТЕЛЬНЫЕ ИЗ ПОЛИМЕРНЫХ МАТЕРИАЛОВ (КРОМЕ ТРУБ) ПРОЧИЕ;11
2173;01.04.01.07.12;ЕМКОСТИ ДЛЯ ВОДЫ ПОЖАРНЫЕ;4
2174;01.02.10.22.16;"РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ СТЕРИЛИЗАТОРА ""СТЕРИПЛАЗ""";2
2175;01.02.11.01.05.16.08;СИСТЕМА БИОЛОГИЧЕСКОЙ ОБРАТНОЙ СВЯЗИ;2
2176;01.02.11.03.16.02;СТЕЛЛАЖИ МЕДИЦИНСКИЕ ПРОЧИЕ;2
2177;01.08.01.13.03;СЕТКИ-ВОРОТА;8
2178;01.08.02.13.99;СПЕЦИАЛЬНАЯ ЭКИПИРОВКА ДЛЯ ЛЫЖНЫХ ВИДОВ СПОРТА ПРОЧАЯ;8
2179;01.07.03.03.04.08;ТРЕЩОТКИ;7
2180;01.02.11.04.07.03.04;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ ШКАФОВ ДЛЯ СУШКИ И ХРАНЕНИЯ СТЕРИЛЬНЫХ ЭНДОСКОПОВ;2
2181;01.24.16.03.01;ПОРТЬЕРЫ;23
2182;03.24.01.02;УСЛУГИ АРХИВОВ ПРОЧИЕ;75
2183;03.23.01.01;ОЦЕНКА НЕДВИЖИМОГО ИМУЩЕСТВА, АРЕНДУЕМОГО СУБЪЕКТАМИ МАЛОГО И СРЕДНЕГО ПРЕДПРИНИМАТЕЛЬСТВА;74
2184;01.02.11.01.03.03.01;РЕФРАКТОМЕТР/ РЕФРАКТОКЕРАТОМЕТР АВТОМАТИЧЕСКИЙ;2
2185;01.06.02.01.07.31;СИМУЛЯТОРЫ ЭНДОСКОПИЧЕСКОЙ ХИРУРГИИ;6
2186;01.03.03.04;ВИДЕОРЕГИСТРАТОРЫ ДЛЯ СИСТЕМ ВИДЕОНАБЛЮДЕНИЯ;3
2187;01.02.10.04.01;ИГЛЫ ДЛЯ БИОПСИИ;2
2188;03.15.08;УСЛУГИ ИНФОРМИРОВАНИЯ ГРАЖДАН О ДЕЯТЕЛЬНОСТИ ОРГАНОВ ИСПОЛНИТЕЛЬНОЙ ВЛАСТИ И ПОДВЕДОМСТВЕННЫХ ИМ ОРГАНИЗАЦИЙ;67
2189;03.31.01.03.99;АРЕНДА ПРОЧИХ СООРУЖЕНИЙ;81
2190;03.12.04.02.02;УСЛУГИ ПО ФОРМИРОВАНИЮ И ПЕРЕДАЧЕ ВИДЕОИЗОБРАЖЕНИЙ ОТ СИСТЕМ ВИДЕОНАБЛЮДЕНИЯ;64
2191;01.20.07.11.03.01.08;КОНТЕЙНЕРЫ МЯГКИЕ УПАКОВОЧНЫЕ;20
2192;01.18.05.02.99;СРЕДСТВА ЗАЩИТЫ РАСТЕНИЙ ПРОЧИЕ;18
2193;01.11.05.07.10;ПЛИТЫ ПЕРЕКРЫТИЯ ЖЕЛЕЗОБЕТОННЫЕ ДЛЯ ЖИЛЫХ ЗДАНИЙ;11
2194;01.19.01.23;ФАРТУКИ КУХОННЫЕ;19
2195;01.02.11.04.12.01.14;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ АНАЛИЗАТОРОВ КОАГУЛОМЕТРИЧЕСКИХ;2
2196;01.19.04.01;ОБУВЬ ФОРМЕННАЯ ДЛЯ ВЗРОСЛЫХ;19
2197;01.02.11.04.12.01.03;СОСТАВНЫЕ И ЗАМЕНЯЕМЫЕ ЧАСТИ, ПРИНАДЛЕЖНОСТИ И КОМПЛЕКТУЮЩИЕ ДЛЯ АМПЛИФИКАТОРОВ;2
2198;03.23.02;ОЦЕНКА НЕМАТЕРИАЛЬНЫХ АКТИВОВ;74
2199;01.02.11.01.16.04;АППАРАТЫ ДЛЯ АУДИОЛОГИЧЕСКОГО СКРИНИНГА;2
2200;03.12.04.03;ПРЕДОСТАВЛЕНИЕ КАНАЛОВ СВЯЗИ;64
2201;01.02.11.01.16.20.01;ОТОСКОП, ПРЯМОЙ;2
2202;01.11.01.01.05;ВОЗДУХОРАСПРЕДЕЛИТЕЛЬНЫЕ УСТРОЙСТВА;11
2203;01.12.01.20;КРАНЫ ГРУЗОПОДЪЕМНЫЕ;12
2204;01.04.04.17;СИСТЕМЫ ОРИЕНТИРОВАНИЯ В ЗАДЫМЛЕННОМ ПРОСТРАНСТВЕ;4
2205;01.25.01.02;ДОМКРАТЫ ГИДРАВЛИЧЕСКИЕ;24
2206;01.08.01.22.02;СЕТКА БАСКЕТБОЛЬНАЯ;8
2207;01.01.08.03.01.04.02;ИЗДЕЛИЯ КОЛБАСНЫЕ ВАРЕНО-КОПЧЕНЫЕ МЯСНЫЕ;1
2208;01.15.01.01.01.03;БУМАГА ФОРМАТНАЯ БЕЛАЯ;15
2209;03.08.02.03;УСЛУГИ ДЕЗИНСЕКЦИИ;61
2210;01.15.08.03;МАРКИ ПОЧТОВЫЕ;15
2211;01.02.11.01.13.01.04;КАМЕРЫ ИНГАЛЯЦИОННЫЕ;2
2212;03.07.01.06;ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И СОДЕРЖАНИЕ ЗЕЛЕНЫХ НАСАЖДЕНИЙ;60
2213;03.01.99.01.06;ИССЛЕДОВАНИЯ КЛИНИКО-ДИАГНОСТИЧЕСКИЕ;54
2214;01.02.11.01.13.04.01;ВЕРТИКАЛИЗАТОРЫ;2
2215;01.16.10.02;ПЕРЕГОРОДКИ ОФИСНЫЕ;16
2216;01.02.11.01.12.01.08;АНАЛИЗАТОРЫ МОЧИ;2
2217;01.02.11.01.12.01.33.13;АНАЛИЗАТОРЫ ИММУНОХИМИЧЕСКИЕ;2
2218;01.02.10.28.08;ПРИНАДЛЕЖНОСТИ ДЛЯ РЕНТГЕНОЛОГИИ;2
2219;01.26.02.05.01;АЦЕТИЛЕН;25
2220;01.02.11.01.06.06.02;СИСТЕМЫ ИНФОРМАЦИОННЫЕ;2
2221;01.11.03.01.04.05;МЕТАЛЛЫ ЦВЕТНЫЕ ПРОЧИЕ И МЕТАЛЛОИЗДЕЛИЯ ИЗ НИХ;11
2222;01.08.01.32.04;ВОЛАНЫ ДЛЯ БАДМИНТОНА;8
